# P	count	tag	form	lemma	
1.0	1	ADJ	современный	СОВРЕМЕННЫЙ	
1.0	1	PROPN	аитьен	АИТЬЕН	
1.0	2	ADV	так	ТАК	
1.0	1	ADP	у	У	
1.0	1	ADJ	оренбургских	ОРЕНБУРГСКИЙ	
1.0	1	NOUN	казаков	КАЗАК	
1.0	1	ADJ	общинным	ОБЩИННЫЙ	
1.0	1	NOUN	правом	ПРАВО	
1.0	1	VERB	регулировался	РЕГУЛИРОВАТЬСЯ	
1.0	1	ADJ	рыбный	РЫБНЫЙ	
1.0	1	NOUN	промысел	ПРОМЫСЕЛ	
1.0	1	ADJ	кампешевое	КАМПЕШЕВЫЙ	
1.0	1	NOUN	дерево	ДЕРЕВО	
1.0	1	VERB	произрастает	ПРОИЗРАСТАТЬ	
1.0	2	ADJ	центральной	ЦЕНТРАЛЬНЫЙ	
1.0	1	PROPN	америке	АМЕРИКА	
1.0	1	NOUN	полуострове	ПОЛУОСТРОВ	
1.0	1	PROPN	юкатане	ЮКАТАН	
1.0	1	PROPN	мексике	МЕКСИКА	
1.0	1	PROPN	ямайке	ЯМАЙКА	
1.0	1	ADV	вест	ВЕСТ	
1.0	1	PROPN	индии	ИНДИЯ	
1.0	1	PROPN	колумбии	КОЛУМБИЯ	
1.0	1	ADV	включительно	ВКЛЮЧИТЕЛЬНО	
1.0	1	SCONJ	хотя	ХОТЯ	
1.0	1	NOUN	франки	ФРАНК	
1.0	1	VERB	превосходили	ПРЕВОСХОДИТЬ	
1.0	1	NOUN	басков	БАСК	
1.0	1	NOUN	оружием	ОРУЖИЕ	
1.0	1	NOUN	храбростью	ХРАБРОСТЬ	
1.0	1	CCONJ	однако	ОДНАКО	
1.0	1	NOUN	превосходство	ПРЕВОСХОДСТВО	
1.0	1	DET	то	ТОТ	
1.0	1	VERB	побеждено	ПОБЕДИТЬ	
1.0	1	ADP	благодаря	БЛАГОДАРЯ	
1.0	1	NOUN	неровности	НЕРОВНОСТЬ	
1.0	1	NOUN	места	МЕСТО	
1.0	1	NOUN	невозможности	НЕВОЗМОЖНОСТЬ	
1.0	1	NOUN	франков	ФРАНК	
1.0	1	VERB	вести	ВЕСТИ	
1.0	1	NOUN	сражение	СРАЖЕНИЕ	
1.0	1	VERB	концертировал	КОНЦЕРТИРОВАТЬ	
1.0	1	ADJ	1922	1922	
0.5	2	DET	том	ТОТ	
1.0	1	NOUN	числе	ЧИСЛО	
1.0	1	PROPN	берлине	БЕРЛИН	
1.0	1	PROPN	париже	ПАРИЖ	
1.0	4	ADP	к	К	
1.0	1	NOUN	октябрю	ОКТЯБРЬ	
1.0	1	ADJ	1917	1917	
1.0	1	VERB	вошёл	ВОЙТИ	
1.0	2	NOUN	состав	СОСТАВ	
1.0	1	NOUN	совета	СОВЕТ	
1.0	1	ADJ	рабочих	РАБОЧИЙ	
1.0	1	ADJ	солдатских	СОЛДАТСКИЙ	
1.0	1	NOUN	депутатов	ДЕПУТАТ	
1.0	3	ADJ	пресненского	ПРЕСНЕНСКИЙ	
1.0	3	NOUN	района	РАЙОН	
1.0	2	PROPN	москвы	МОСКВА	
1.0	1	VERB	избран	ИЗБРАТЬ	
1.0	1	NOUN	депутатом	ДЕПУТАТ	
1.0	1	ADJ	пресненской	ПРЕСНЕНСКИЙ	
1.0	1	ADJ	районной	РАЙОННЫЙ	
1.0	1	NOUN	думы	ДУМА	
1.0	1	ADP	от	ОТ	
1.0	1	NOUN	фракции	ФРАКЦИЯ	
1.0	1	NOUN	большевиков	БОЛЬШЕВИК	
1.0	1	VERB	назначен	НАЗНАЧИТЬ	
1.0	1	NOUN	начальником	НАЧАЛЬНИК	
1.0	1	NOUN	штаба	ШТАБ	
1.0	1	ADV	военно	ВОЕННО	
1.0	1	ADJ	революционного	РЕВОЛЮЦИОННЫЙ	
1.0	1	NOUN	комитета	КОМИТЕТ	
1.0	1	VERB	введён	ВВЕСТИ	
1.0	1	NOUN	комитет	КОМИТЕТ	
1.0	1	PROPN	рсдрп	РСДРП	
1.0	1	NOUN	б	Б	
1.0	1	ADJ	трудные	ТРУДНЫЙ	
1.0	1	NOUN	кафедры	КАФЕДРА	
1.0	1	NOUN	годы	ГОД	
1.0	2	PRON	он	ОН	
1.0	1	VERB	делал	ДЕЛАТЬ	
1.0	1	PRON	все	ВСЁ	
0.5	2	PRON	что	ЧТО	
0.33	3	VERB	было	БЫТЬ	
1.0	2	DET	его	ЕГО	
1.0	1	NOUN	силах	СИЛА	
1.0	1	PRON	того	ТО	
1.0	1	SCONJ	чтобы	ЧТОБЫ	
1.0	1	ADJ	гуманитарное	ГУМАНИТАРНЫЙ	
1.0	1	NOUN	образование	ОБРАЗОВАНИЕ	
1.0	1	NOUN	консерваторцев	КОНСЕРВАТОРЕЦ	
1.0	1	VERB	оставалось	ОСТАВАТЬСЯ	
1.0	1	ADJ	должном	ДОЛЖНЫЙ	
1.0	1	NOUN	уровне	УРОВЕНЬ	
1.0	1	PROPN	уде	УДЕ	
1.0	1	VERB	уехал	УЕХАТЬ	
1.0	1	PROPN	берлин	БЕРЛИН	
1.0	1	NOUN	явления	ЯВЛЕНИЕ	
1.0	2	VERB	можно	МОЖНО	
1.0	1	VERB	наблюдать	НАБЛЮДАТЬ	
1.0	1	NOUN	помощью	ПОМОЩЬ	
1.0	1	ADJ	электронной	ЭЛЕКТРОННЫЙ	
1.0	1	NOUN	спектроскопии	СПЕКТРОСКОПИЯ	
1.0	1	ADJ	многие	МНОГИЙ	
1.0	1	NOUN	узлы	УЗЕЛ	
1.0	1	ADJ	космических	КОСМИЧЕСКИЙ	
1.0	1	NOUN	аппаратов	АППАРАТ	
1.0	1	ADJ	требовательны	ТРЕБОВАТЕЛЬНЫЙ	
1.0	1	ADJ	температурному	ТЕМПЕРАТУРНЫЙ	
1.0	1	NOUN	режиму	РЕЖИМ	
1.0	1	VERB	терпят	ТЕРПЕТЬ	
1.0	1	NOUN	перегрева	ПЕРЕГРЕВ	
1.0	1	CCONJ	или	ИЛИ	
1.0	1	NOUN	переохлаждения	ПЕРЕОХЛАЖДЕНИЕ	
1.0	1	ADJ	xiv	XIV	
1.0	1	NOUN	веке	ВЕК	
1.0	1	NOUN	вельможа	ВЕЛЬМОЖА	
1.0	1	PROPN	петр	ПЕТР	
1.0	1	PROPN	переньи	ПЕРЕНЬИ	
1.0	1	VERB	строит	СТРОИТЬ	
1.0	1	ADV	тут	ТУТ	
1.0	1	NOUN	замок	ЗАМОК	
1.0	1	PROPN	чонкавар	ЧОНКАВАР	
1.0	1	ADJ	1997	1997	
1.0	1	NOUN	совхоз	СОВХОЗ	
1.0	1	PROPN	фаустово	ФАУСТОВО	
1.0	1	VERB	реорганизован	РЕОРГАНИЗОВАТЬ	
1.0	1	ADJ	акционерное	АКЦИОНЕРНЫЙ	
1.0	1	NOUN	общество	ОБЩЕСТВО	
1.0	2	NOUN	посёлок	ПОСЕЛОК	
1.0	1	NOUN	усадьбы	УСАДЬБА	
1.0	1	VERB	преобразован	ПРЕОБРАЗОВАТЬ	
1.0	1	ADJ	красный	КРАСНЫЙ	
1.0	1	NOUN	холм	ХОЛМ	
1.0	1	ADV	поэтому	ПОЭТОМУ	
1.0	1	NOUN	методы	МЕТОД	
1.0	1	NOUN	гомогенизации	ГОМОГЕНИЗАЦИЯ	
1.0	1	VERB	использующие	ИСПОЛЬЗОВАТЬ	
1.0	1	ADJ	первый	ПЕРВЫЙ	
1.0	1	NOUN	способ	СПОСОБ	
1.0	1	NOUN	наглядности	НАГЛЯДНОСТЬ	
1.0	1	NOUN	термина	ТЕРМИН	
1.0	1	VERB	назвать	НАЗВАТЬ	
1.0	1	ADJ	аппроксимационной	АППРОКСИМАЦИОННЫЙ	
1.0	1	NOUN	гомогенизацией	ГОМОГЕНИЗАЦИЯ	
1.0	1	ADP	по	ПО	
1.0	1	ADJ	новому	НОВЫЙ	
1.0	1	ADJ	административному	АДМИНИСТРАТИВНЫЙ	
1.0	1	NOUN	делению	ДЕЛЕНИЕ	
1.0	1	NOUN	создания	СОЗДАНИЕ	
1.0	1	ADJ	8	8	
1.0	1	ADJ	20	20	
1.0	1	NOUN	октября	ОКТЯБРЬ	
1.0	1	ADJ	1802	1802	
1.0	1	ADJ	таврической	ТАВРИЧЕСКИЙ	
1.0	1	NOUN	губернии	ГУБЕРНИЯ	
1.0	1	PROPN	шура	ШУРА	
1.0	1	AUX	был	БЫТЬ	
1.0	1	VERB	включён	ВКЛЮЧИТЬ	
1.0	1	ADJ	алуштинской	АЛУШТИНСКИЙ	
1.0	1	NOUN	волости	ВОЛОСТЬ	
1.0	1	ADJ	симферопольского	СИМФЕРОПОЛЬСКИЙ	
1.0	1	NOUN	уезда	УЕЗД	
1.0	1	NOUN	юности	ЮНОСТЬ	
1.0	1	PROPN	куприн	КУПРИН	
1.0	1	VERB	работал	РАБОТАТЬ	
1.0	1	NOUN	конторщиком	КОНТОРЩИК	
1.0	1	ADJ	железной	ЖЕЛЕЗНЫЙ	
1.0	1	NOUN	дороге	ДОРОГА	
1.0	1	CCONJ	но	НО	
1.0	1	VERB	проявлял	ПРОЯВЛЯТЬ	
1.0	1	NOUN	интерес	ИНТЕРЕС	
1.0	1	NOUN	искусству	ИСКУССТВО	
1.0	1	NOUN	фюзеляж	ФЮЗЕЛЯЖ	
1.0	1	NOUN	самолёта	САМОЛЕТ	
1.0	1	ADJ	деревянный	ДЕРЕВЯННЫЙ	
1.0	1	ADP	типа	ТИП	
1.0	1	NOUN	монокок	МОНОКОК	
1.0	1	ADJ	овального	ОВАЛЬНЫЙ	
1.0	1	NOUN	сечения	СЕЧЕНИЕ	
1.0	1	VERB	переходящий	ПЕРЕХОДИТЬ	
1.0	1	ADJ	хвостовой	ХВОСТОВОЙ	
1.0	1	NOUN	части	ЧАСТЬ	
1.0	1	ADJ	килевую	КИЛЕВОЙ	
1.0	1	NOUN	ферму	ФЕРМА	
1.0	1	ADV	линейно	ЛИНЕЙНО	
1.0	1	ADJ	квадратичное	КВАДРАТИЧНЫЙ	
1.0	1	ADJ	гауссовское	ГАУССОВСКИЙ	
1.0	1	PROPN	лкг	ЛКГ	
1.0	1	NOUN	управление	УПРАВЛЕНИЕ	
1.0	1	VERB	относится	ОТНОСИТЬСЯ	
1.0	1	ADJ	современным	СОВРЕМЕННЫЙ	
1.0	1	NOUN	методам	МЕТОД	
1.0	1	NOUN	управления	УПРАВЛЕНИЕ	
1.0	1	ADJ	межвитковых	МЕЖВИТКОВЫЙ	
1.0	1	NOUN	интервалах	ИНТЕРВАЛ	
1.0	1	DET	её	ЕЕ	
1.0	1	NOUN	эффективность	ЭФФЕКТИВНОСТЬ	
1.0	1	VERB	падает	ПАДАТЬ	
1.0	1	VERB	возникает	ВОЗНИКАТЬ	
1.0	1	ADJ	островковый	ОСТРОВКОВЫЙ	
1.0	1	NOUN	эффект	ЭФФЕКТ	
0.33	3	ADP	как	КАК	
1.0	1	NOUN	следствие	СЛЕДСТВИЕ	
1.0	1	NOUN	переход	ПЕРЕХОД	
1.0	1	NOUN	зоны	ЗОНА	
1.0	1	NOUN	возврата	ВОЗВРАТ	
1.0	1	NOUN	зону	ЗОНА	
1.0	1	NOUN	перехвата	ПЕРЕХВАТ	
1.0	1	VERB	имеет	ИМЕТЬ	
1.0	1	ADJ	плавный	ПЛАВНЫЙ	
1.0	1	ADJ	размытый	РАЗМЫТЫЙ	
1.0	1	NOUN	характер	ХАРАКТЕР	
1.0	1	DET	этот	ЭТОТ	
1.0	1	NOUN	роман	РОМАН	
1.0	1	VERB	длился	ДЛИТЬСЯ	
1.0	1	ADV	недолго	НЕДОЛГО	
1.0	1	DET	своих	СВОЙ	
1.0	1	NOUN	воспоминаниях	ВОСПОМИНАНИЕ	
1.0	1	VERB	написал	НАПИСАТЬ	
1.0	1	PRON	я	Я	
1.0	1	VERB	порвал	ПОРВАТЬ	
1.0	1	PRON	ней	ОНА	
1.0	1	ADV	когда	КОГДА	
1.0	1	VERB	узнал	УЗНАТЬ	
1.0	1	PRON	чем	ЧТО	
1.0	1	VERB	болтает	БОЛТАТЬ	
